outcome_row_id,school_uid,split,has_structure_context,has_major_group_7_high_medium,has_ctx24_context,has_goms_context,sample_GRADE_ALL,sample_GRADE_ALL_with_structure,sample_GRADE_SELECTIVITY,sample_GRADE_SELECTIVITY_with_structure,sample_EMPLOYMENT_HEALTH,sample_EMPLOYMENT_HEALTH_with_structure,sample_PROGRESSION_GRADSCHOOL,sample_PROGRESSION_GRADSCHOOL_with_structure,sample_JOINT_EMP_PROG,sample_JOINT_EMP_PROG_with_structure
OC2024_00259,SCH_bfb4ffe4d1d0,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00260,SCH_bfb4ffe4d1d0,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00261,SCH_bfb4ffe4d1d0,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00262,SCH_bfb4ffe4d1d0,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00263,SCH_bfb4ffe4d1d0,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00264,SCH_bfb4ffe4d1d0,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00265,SCH_bfb4ffe4d1d0,train,True,True,True,True,True,True,True,True,False,False,True,True,False,False
OC2024_00266,SCH_bfb4ffe4d1d0,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00267,SCH_bfb4ffe4d1d0,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00268,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00269,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00270,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00271,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00272,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00273,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00274,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00275,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00276,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00277,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00278,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00279,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00280,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00281,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00282,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00283,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00284,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00285,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00286,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00287,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00288,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00289,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00290,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_00291,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00292,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00293,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00294,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00295,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00296,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00297,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00298,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00299,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00300,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00301,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00302,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00303,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00304,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00305,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00306,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00307,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00308,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00309,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00310,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00311,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_00312,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00313,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00314,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00315,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00316,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00317,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00318,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00319,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00320,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00321,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00322,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00323,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00324,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00325,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00326,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00327,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00328,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00329,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00330,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00331,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00332,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00333,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00334,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00335,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00336,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00337,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00338,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00339,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00340,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00341,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00342,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00343,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00344,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00345,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00346,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00347,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_00348,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00349,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00350,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00351,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00352,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00353,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00354,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00355,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00356,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00357,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00358,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00359,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00360,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00361,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00362,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00363,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00364,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00365,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00366,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00367,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00368,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00369,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00370,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00371,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00372,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00373,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00374,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_00375,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00376,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00377,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00378,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00379,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_00380,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00381,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00382,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00383,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00384,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00385,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00386,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00387,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00388,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00389,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00390,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00391,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_00392,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00393,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00394,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00395,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00396,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00397,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00398,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00399,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00400,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00401,SCH_193517d15ce2,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00402,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00403,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00404,SCH_193517d15ce2,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_00405,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00406,SCH_193517d15ce2,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_00407,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_00408,SCH_193517d15ce2,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
