outcome_row_id,GRADE_COUNT_READY,RETENTION_COUNT_READY,PROGRESSION_COUNT_READY,COUNT_RELATION_VALID,RATE_RECONCILED,DENOMINATOR_VALID
OC2024_00231,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00232,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00233,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00234,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00235,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00236,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00237,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00238,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00239,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00240,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00241,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00242,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00243,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00244,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00245,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00246,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00247,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00248,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00249,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00250,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00251,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00252,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00253,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00254,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00255,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00256,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00257,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00258,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00259,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00260,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00261,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00262,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00263,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00264,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00265,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00266,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00267,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00268,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00269,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00270,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00271,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00272,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00273,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00274,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00275,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00276,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00277,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00278,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00279,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00280,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00281,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00282,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00283,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00284,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00285,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00286,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00287,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00288,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00289,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00290,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00291,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00292,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00293,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_00294,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
