outcome_row_id,headcount_row_id,match_method,match_score,candidate_count,review_needed,match_evidence,candidate_preview,headcount_match_flag,school_name_raw,school_name_std,campus_name_raw,campus_name_std,campus_seq,campus_branch,dept_name_raw,dept_name_std,dept_field_raw,hc_headcount_row_id,hc_school_name_raw,hc_school_name_std,hc_campus_name_raw,hc_campus_name_std,hc_campus_seq,hc_campus_branch,hc_dept_name_raw,hc_dept_name_std,hc_major_group_raw,hc_major_group_7,school_std_match,campus_scope_ok,dept_alt_contains_hc,exact_normalized_validation
OC2024_00078,HC2024_05756,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,조경학전공,True,가천대학교,가천대학교,,unknown,,,조경학전공,조경학전공,조경학,HC2024_05756,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,조경학전공,조경학전공,공학계열,ENG,True,True,True,True
OC2024_00079,HC2024_05814,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,첨단의료기기학과,True,가천대학교,가천대학교,,unknown,,,첨단의료기기학과,첨단의료기기학과,첨단의료기기,HC2024_05814,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,첨단의료기기학과,첨단의료기기학과,의약계열,MED,True,True,True,True
OC2024_00080,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,체육학부(태권도) | 체육학부(체육),False,가천대학교,가천대학교,,unknown,,,체육학부(체육) | 체육학부(태권도),체육학부체육체육학부태권도,체육,,,,,,,,,,,,,True,False,
OC2024_00081,HC2024_05828,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,치위생학과,True,가천대학교,가천대학교,,unknown,,,치위생학과,치위생학과,치위생,HC2024_05828,가천대학교,가천대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,치위생학과,치위생학과,의약계열,MED,True,True,True,True
OC2024_00082,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,컴퓨터공학과 | 컴퓨터공학부(컴퓨터공학전공) | 컴퓨터공학부(스마트보안전공),False,가천대학교,가천대학교,,unknown,,,컴퓨터공학과 | 컴퓨터공학부(스마트보안전공) | 컴퓨터공학부(컴퓨터공학전공),컴퓨터공학과컴퓨터공학부스마트보안전공컴퓨터공학부컴퓨터공학전공,컴퓨터공,,,,,,,,,,,,,True,False,
OC2024_00083,HC2024_05784,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,클라우드공학과,True,가천대학교,가천대학교,,unknown,,,클라우드공학과,클라우드공학과,클라우드공,HC2024_05784,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,클라우드공학과,클라우드공학과,공학계열,ENG,True,True,True,True
OC2024_00084,HC2024_05757,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,토목환경공학과,True,가천대학교,가천대학교,,unknown,,,토목환경공학과,토목환경공학과,토목환경공,HC2024_05757,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,토목환경공학과,토목환경공학과,공학계열,ENG,True,True,True,True
OC2024_00085,HC2024_05804,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,패션산업학과,True,가천대학교,가천대학교,,unknown,,,패션산업학과,패션산업학과,패션산업,HC2024_05804,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,패션산업학과,패션산업학과,자연계열,NAT,True,True,True,True
OC2024_00086,HC2024_05718,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,한국어문학과,True,가천대학교,가천대학교,,unknown,,,한국어문학과,한국어문학과,한국어문,HC2024_05718,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,한국어문학과,한국어문학과,인문계열,HUM,True,True,True,True
OC2024_00087,HC2024_05724,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,한국학전공,True,가천대학교,가천대학교,,unknown,,,한국학전공,한국학전공,한국학,HC2024_05724,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,한국학전공,한국학전공,인문계열,HUM,True,True,True,True
OC2024_00088,HC2024_05811,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,한의학과,True,가천대학교,가천대학교,,unknown,,,한의학과,한의학과,한의,HC2024_05811,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,한의학과,한의학과,의약계열,MED,True,True,True,True
OC2024_00089,HC2024_05810,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,한의예과,True,가천대학교,가천대학교,,unknown,,,한의예과,한의예과,한의예과,HC2024_05810,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,한의예과,한의예과,의약계열,MED,True,True,True,True
OC2024_00090,HC2024_05747,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,행정학과,True,가천대학교,가천대학교,,unknown,,,행정학과,행정학과,행정,HC2024_05747,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,행정학과,행정학과,사회계열,SOC,True,True,True,True
OC2024_00091,HC2024_05799,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,화학과,True,가천대학교,가천대학교,,unknown,,,화학과,화학과,화,HC2024_05799,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,화학과,화학과,자연계열,NAT,True,True,True,True
OC2024_00092,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,화공생명공학부(배터리공학전공) | 화공생명공학과 | 화공생명공학부(화공생명공학전공),False,가천대학교,가천대학교,,unknown,,,화공생명공학과 | 화공생명공학부(배터리공학전공) | 화공생명공학부(화공생명공학전공),화공생명공학과화공생명공학부배터리공학전공화공생명공학부화공생명공학전공,화공생명공,,,,,,,,,,,,,True,False,
OC2024_00093,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,화공생명배터리공학부(배터리공학전공) | 화공생명배터리공학부,False,가천대학교,가천대학교,,unknown,,,화공생명배터리공학부 | 화공생명배터리공학부(배터리공학전공) | 화공생명배터리공학부,화공생명배터리공학부화공생명배터리공학부배터리공학전공화공생명배터리공학부,화공생명배터리공,,,,,,,,,,,,,True,False,
OC2024_00094,HC2024_05738,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,회계세무학전공,True,가천대학교,가천대학교,,unknown,,,회계세무학전공,회계세무학전공,회계세무학,HC2024_05738,가천대학교,가천대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,회계세무학전공,회계세무학전공,사회계열,SOC,True,True,True,True
OC2024_00095,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,CG디자인전공 | CG디자인학과,cg디자인전공cg디자인학과,CG디자인,,,,,,,,,,,,,True,False,
OC2024_00096,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,간호학과,간호학과,간호,,,,,,,,,,,,,True,False,
OC2024_00097,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,건축공학전공,건축공학전공,건축공학,,,,,,,,,,,,,True,False,
OC2024_00098,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,건축학전공,건축학전공,건축학,,,,,,,,,,,,,True,False,
OC2024_00099,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,경기지도학전공,경기지도학전공,경기지도학,,,,,,,,,,,,,True,False,
OC2024_00100,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,경영학과,경영학과,경영,,,,,,,,,,,,,True,False,
OC2024_00101,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,경영학전공,경영학전공,경영학,,,,,,,,,,,,,True,False,
OC2024_00102,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,경찰학부,경찰학부,경찰,,,,,,,,,,,,,True,False,
OC2024_00103,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,경찰행정학전공,경찰행정학전공,경찰행정학,,,,,,,,,,,,,True,False,
OC2024_00104,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,공공행정학전공,공공행정학전공,공공행정학,,,,,,,,,,,,,True,False,
OC2024_00105,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,관광경영학과,관광경영학과,관광경영,,,,,,,,,,,,,True,False,
OC2024_00106,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,관광경영학전공,관광경영학전공,관광경영학,,,,,,,,,,,,,True,False,
OC2024_00107,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,광고홍보학과 | 광고홍보전공,광고홍보학과광고홍보전공,광고홍보,,,,,,,,,,,,,True,False,
OC2024_00108,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,광고홍보학전공,광고홍보학전공,광고홍보학,,,,,,,,,,,,,True,False,
OC2024_00109,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,국어교육과,국어교육과,국어교육과,,,,,,,,,,,,,True,False,
OC2024_00110,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,군사학전공,군사학전공,군사학,,,,,,,,,,,,,True,False,
OC2024_00111,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,기술창업학과,기술창업학과,기술창업,,,,,,,,,,,,,True,False,
OC2024_00112,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,디지털헬스케어전공,디지털헬스케어전공,디지털헬스케어,,,,,,,,,,,,,True,False,
OC2024_00113,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,무인항공학과,무인항공학과,무인항공,,,,,,,,,,,,,True,False,
OC2024_00114,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,바이오메디컬전공,바이오메디컬전공,바이오메디컬,,,,,,,,,,,,,True,False,
OC2024_00115,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,바이오융합공학과,바이오융합공학과,바이오융합공,,,,,,,,,,,,,True,False,
OC2024_00116,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,반려동물학전공,반려동물학전공,반려동물학,,,,,,,,,,,,,True,False,
OC2024_00117,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,방송연예전공 | 방송연예학과,방송연예전공방송연예학과,방송연예,,,,,,,,,,,,,True,False,
OC2024_00118,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,가톨릭관동대학교,가톨릭관동대학교,,unknown,,,복지상담학과,복지상담학과,복지상담,,,,,,,,,,,,,True,False,
